"","Column1","Column2","Column3","Column4","Column5","predictKNN"
"6008",-5,-3,2,2,-5,-5
"6009",1,5,-2,1,-9,-9
"6010",-1,3,-3,1,-10,-9
"6012",-5,1,1,1,-4,-3
"6013",3,-1,-1,1,4,4
"6014",2,-3,-2,3,2,2
"6015",5,1,-3,1,2,2
"6016",1,-3,2,1,-5,-5
"6017",5,-5,-2,3,5,5
"6018",5,0,1,3,1,1
"6019",-1,5,-2,3,-3,-3
"6020",-5,5,3,3,3,3
"6021",-4,0,1,3,-1,-1
"6022",-5,-3,4,3,-5,-5
"6023",-2,-4,-1,3,0,0
"6024",2,4,2,2,5,5
"6025",2,-5,-1,1,7,7
"6026",-5,-3,2,2,-5,-5
"6027",-3,-1,0,1,-3,-2
"6028",5,-3,3,1,-4,-4
"6029",3,-3,2,1,-3,-3
"6030",4,2,4,1,12,11
"6031",3,0,2,3,1,1
"6032",0,1,4,1,4,3
"6033",-2,-4,-3,2,5,5
"6034",-5,0,4,1,-5,-5
"6035",3,-4,-3,3,5,4
"6036",1,3,0,3,0,0
"6037",-4,1,3,2,0,0
"6038",4,5,4,2,12,11
"6039",-2,2,3,2,2,2
"6040",5,-5,2,2,-2,-2
"6042",5,-3,0,2,2,2
"6043",4,-4,2,3,-1,-1
"6044",-3,-2,-1,1,-1,-1
"6045",4,1,-3,3,0,0
"6046",-3,-1,-2,1,-1,0
"6047",0,0,-1,3,0,0
"6048",0,2,-3,3,-2,-2
"6049",4,5,1,3,3,3
"6050",0,3,-3,1,-9,-8
"6051",0,-4,-2,2,4,4
"6052",-2,0,-2,2,-1,-1
"6053",0,2,3,3,2,1
"6054",-4,5,4,3,5,5
"6055",0,5,-1,1,-5,-4
"6056",-3,-2,1,1,-5,-5
"6057",5,0,2,3,1,1
"6058",-4,2,-2,3,-2,-2
"6059",-1,4,3,2,5,5
"6060",0,5,-3,2,-7,-7
"6061",4,1,-3,1,1,0
"6062",0,-1,3,1,-3,-3
"6063",2,-5,2,2,-4,-3
"6064",2,0,0,3,0,0
"6065",0,3,1,3,1,1
"6066",5,1,-3,2,1,1
"6067",5,-2,4,2,-1,-1
"6068",-1,4,1,1,3,3
"6069",-2,-2,1,2,-2,-2
"6070",1,3,-3,2,-4,-4
"6071",4,-3,-2,3,3,3
"6072",-1,2,-3,1,-7,-7
"6073",5,3,-2,3,0,0
"6074",-4,-2,0,2,-2,-2
"6075",1,3,-3,1,-8,-8
"6076",4,0,2,2,2,2
"6077",1,-3,3,1,-8,-8
"6078",0,-4,3,1,-12,-12
"6079",4,-4,-3,3,5,5
"6080",-5,-2,-2,2,0,0
"6081",1,-2,3,3,-1,-1
"6082",4,3,1,2,3,3
"6083",0,-5,3,2,-7,-7
"6084",-1,2,4,1,7,7
"6085",3,3,-1,3,0,0
"6086",1,4,-1,1,-3,-3
"6087",-2,-5,4,1,-22,-22
"6088",5,4,-1,2,0,0
"6089",1,-4,0,2,0,0
"6090",0,-2,3,1,-6,-6
"6091",4,4,3,3,5,5
"6092",-4,1,-3,1,-7,-7
"6093",-5,-5,2,3,-5,-4
"6094",4,5,1,2,4,4
"6095",1,-1,4,3,-1,-1
"6096",0,4,4,3,5,5
"6098",3,0,3,2,1,1
"6099",5,-4,0,1,5,5
"6100",1,0,1,1,1,0
"6101",-5,-4,2,3,-4,-4
"6102",5,1,2,2,3,3
"6103",-5,-4,4,2,-10,-10
"6104",-2,2,0,1,-2,-2
"6105",0,-1,4,3,-1,-1
"6106",5,-1,-3,1,8,8
"6107",1,5,-1,3,-1,-1
"6109",-2,3,-1,3,-1,-1
"6110",-4,-1,3,1,-7,-7
"6111",-5,2,-2,1,-9,-8
"6112",2,-1,-3,3,1,1
"6113",-1,-5,-2,3,3,2
"6114",3,1,-2,3,0,0
"6115",-2,-4,1,3,-2,-2
"6116",-3,1,-2,2,-2,-2
"6117",2,-2,-1,3,1,1
"6118",-3,4,3,2,4,4
"6119",2,4,2,3,3,3
"6120",3,2,2,1,7,7
"6121",-3,-4,3,1,-15,-14
"6122",-2,2,0,2,-1,-1
"6123",5,5,3,1,20,19
"6124",-5,-1,-2,1,-3,-3
"6125",3,-1,2,2,0,0
"6126",-5,2,-2,1,-9,-8
"6127",5,1,-2,2,1,1
"6128",-2,1,2,2,0,0
"6129",-4,1,3,1,-1,-1
"6130",-5,-2,-3,2,0,0
"6131",-2,-5,3,1,-17,-17
"6132",5,-4,0,3,1,1
"6133",2,-5,4,3,-6,-6
"6134",0,-1,-3,2,1,1
"6135",2,-1,0,2,1,1
"6136",-4,3,2,3,0,0
"6137",-3,0,2,2,-1,-1
"6138",-1,2,-1,2,-1,-1
"6139",2,-1,2,1,0,0
"6140",4,2,1,2,3,3
"6141",-5,3,-2,1,-11,-11
"6142",1,4,3,1,13,12
"6143",-5,-3,-2,2,0,0
"6144",2,4,3,1,14,14
"6145",4,3,4,3,5,5
"6146",-1,-2,-3,3,1,1
"6147",-1,2,-3,2,-3,-3
"6148",5,2,-3,2,0,0
"6149",-3,-2,-2,3,0,0
"6150",-3,4,0,2,-1,-1
"6151",-2,-4,3,2,-7,-7
"6152",-4,3,4,3,2,2
"6153",-2,5,-1,2,-3,-3
"6154",-1,-5,1,2,-3,-2
"6155",-2,-1,-1,3,0,0
"6156",3,2,0,2,1,1
"6157",4,-2,-2,2,4,4
"6158",3,2,1,3,1,1
"6159",1,-1,3,2,-1,0
"6160",-1,-4,3,3,-4,-4
"6161",2,1,1,2,1,1
"6162",-3,4,-3,3,-5,-5
"6163",-5,3,1,2,-1,-1
"6164",5,-1,-3,3,2,2
"6165",4,-1,-2,1,6,6
"6166",3,1,4,1,7,6
"6167",3,5,-1,2,-1,-1
"6168",-4,-2,3,2,-5,-4
"6169",1,3,4,1,13,12
"6170",-4,3,1,3,0,0
"6171",-2,1,-1,3,-1,-1
"6172",1,-5,-1,2,3,2
"6173",-5,-3,1,3,-2,-2
"6174",3,2,0,3,1,1
"6175",0,4,1,2,2,2
"6176",-2,3,-1,3,-1,-1
"6177",5,-4,-1,1,9,8
"6178",-1,-1,-3,3,0,0
"6179",-5,5,-3,2,-10,-10
"6180",3,0,-2,3,1,1
"6181",-3,-2,3,2,-4,-4
"6182",-1,-4,-3,2,5,5
"6184",3,-4,1,1,-1,-1
"6185",3,5,0,2,1,1
"6186",0,-1,-2,2,1,1
"6187",-1,-5,3,3,-5,-5
"6188",-4,-5,3,1,-19,-18
"6189",4,5,-1,3,0,0
"6190",2,-5,0,1,2,1
"6191",-1,5,4,2,9,9
"6192",4,-5,3,2,-5,-5
"6193",-3,-3,4,3,-5,-4
"6194",-3,-5,-2,1,7,7
"6197",1,5,4,2,10,10
"6198",3,5,-1,3,0,0
"6199",1,-5,3,1,-14,-14
"6200",-3,-2,-1,3,0,0
"6201",0,2,-3,1,-6,-6
"6202",-1,0,2,2,0,0
"6203",-5,3,3,3,1,1
"6204",5,-4,1,3,0,0
"6205",-2,1,1,1,-1,-1
"6206",1,-3,-3,2,5,5
"6207",-1,-3,0,3,0,0
"6208",0,-4,-3,3,4,3
"6209",-4,3,-3,2,-6,-6
"6210",-2,4,3,2,5,5
"6211",-5,-1,4,1,-9,-9
"6212",-4,1,-3,3,-2,-2
"6213",3,-1,3,3,0,0
"6214",-3,4,1,2,0,0
"6215",0,-4,0,1,0,0
"6216",-5,3,-2,1,-11,-11
"6217",3,4,-2,3,-1,-1
"6218",-1,-3,1,2,-2,-2
"6219",-4,-2,0,3,-1,-1
"6220",3,1,4,3,2,2
"6221",5,-3,2,3,0,0
"6222",1,3,1,2,2,2
"6223",4,-4,-1,3,2,2
"6224",-1,5,0,1,-1,-2
"6225",0,2,-2,3,-1,-1
"6226",0,-3,2,2,-3,-3
"6227",-2,0,0,1,-2,-2
"6228",-1,3,1,2,1,0
"6229",2,5,4,3,7,7
"6230",1,-3,2,1,-5,-5
"6231",-5,-3,3,2,-7,-6
"6232",5,-5,0,1,5,3
"6233",1,-3,-3,1,10,10
"6234",-3,-2,-3,1,3,3
"6235",-3,-2,3,1,-9,-8
"6236",-3,5,4,3,5,5
"6237",-4,-3,0,3,-1,-1
"6238",-2,-1,3,1,-5,-5
"6239",-4,-3,-2,3,0,0
"6240",4,4,3,2,8,8
"6241",0,2,2,2,2,2
"6242",-1,0,4,3,0,0
"6244",0,5,4,1,20,19
"6245",2,3,4,2,7,7
"6246",5,-5,2,3,-1,-1
"6247",-3,-2,-1,3,0,0
"6248",-3,0,2,2,-1,-1
"6249",-3,-3,-1,3,0,0
"6250",-3,1,-1,2,-2,-1
"6251",-4,-4,1,2,-4,-3
"6252",-3,4,0,3,-1,-1
"6253",-2,5,3,1,13,13
"6254",4,5,4,2,12,11
"6255",-1,2,4,3,2,2
"6256",-5,-5,4,3,-8,-8
"6257",0,-3,4,1,-12,-12
"6258",-5,3,2,2,0,0
"6259",5,0,4,3,1,1
"6260",-2,2,-3,2,-4,-3
"6261",0,-4,0,2,0,0
"6262",0,4,3,1,12,12
"6263",5,-4,2,2,-1,-1
"6265",2,5,-3,2,-6,-6
"6266",-3,1,4,1,1,1
"6267",3,3,-3,2,-3,-3
"6268",-2,0,3,2,-1,-1
"6269",2,-4,-2,3,3,3
"6270",-3,3,-1,1,-6,-6
"6271",-2,-4,-2,1,6,6
"6272",0,-1,-2,3,0,0
"6273",4,-1,-1,3,1,1
"6274",-4,-3,1,3,-2,-2
"6275",-1,-2,-3,2,2,2
"6276",-3,-3,-2,2,1,1
"6277",-1,3,2,1,5,5
"6278",0,4,-2,3,-2,-2
"6279",5,2,4,1,13,12
"6280",1,5,0,1,1,0
"6281",0,3,-3,3,-3,-3
"6282",1,-5,0,3,0,0
"6283",5,1,-2,2,1,1
"6284",0,4,3,1,12,12
"6285",-5,-5,-1,1,0,0
"6286",-5,4,4,2,5,5
"6287",-2,1,0,2,-1,0
"6288",-4,5,4,1,16,16
"6289",5,-4,0,1,5,5
"6290",-3,3,-3,1,-12,-12
"6291",-1,-5,4,3,-7,-7
"6292",-2,2,1,2,0,0
"6293",-4,-5,-1,1,1,1
"6294",0,-2,0,3,0,0
"6295",-1,2,3,3,1,1
"6296",5,-5,1,1,0,0
"6298",-2,0,-3,1,-2,-2
"6299",1,-3,4,2,-5,-5
"6300",3,2,-3,1,-3,-3
"6301",2,-3,-1,2,2,2
"6302",-5,-4,0,1,-5,-4
"6303",-3,1,3,2,0,0
"6304",-2,3,-1,1,-5,-5
"6305",3,4,4,1,19,19
"6306",0,1,4,1,4,3
"6307",-1,5,-2,3,-3,-3
"6309",-2,-4,-1,2,1,0
"6311",-3,5,3,1,12,12
"6312",5,3,3,1,14,14
"6313",-5,2,-2,2,-4,-3
"6314",2,1,-2,1,0,0
"6315",-1,-1,-1,3,0,0
"6316",-1,4,3,3,3,3
"6317",-3,-4,1,1,-7,-7
"6318",0,1,-2,1,-2,-2
"6319",5,4,3,3,5,5
"6320",-1,2,-2,2,-2,-2
"6321",-2,5,-3,3,-5,-5
"6322",4,4,-2,1,-4,-4
"6323",-3,5,4,3,5,5
"6324",-5,0,1,2,-2,-2
"6325",-5,-3,4,2,-8,-8
"6326",1,2,1,2,1,1
"6327",2,-2,2,1,-2,-1
"6328",0,-3,2,1,-6,-6
"6329",4,-1,2,3,0,0
"6330",5,5,-2,3,-1,-1
"6331",-1,4,-2,3,-3,-2
"6332",0,-3,3,1,-9,-9
"6333",-3,-3,4,3,-5,-4
"6334",0,1,2,1,2,2
"6335",0,2,2,2,2,2
"6336",5,-4,1,1,1,1
"6337",5,1,3,2,4,4
"6338",-2,0,-2,1,-2,-2
"6339",3,5,3,1,18,17
"6341",-2,4,4,1,14,14
"6342",-4,-5,-2,2,3,2
"6343",-5,5,3,1,10,10
"6344",-2,-3,2,3,-2,-2
"6345",-1,-2,-1,1,1,1
"6346",0,-4,-3,1,12,11
"6347",1,5,3,1,16,16
"6348",1,-5,-3,1,16,16
"6349",5,0,-3,2,2,2
"6350",-3,-3,2,1,-9,-9
"6351",-3,-1,0,3,-1,-1
"6352",-2,-1,1,3,-1,-1
"6353",-4,5,3,1,11,11
"6354",5,3,3,3,4,4
"6355",-2,3,0,3,0,0
"6356",-3,-3,-1,3,0,0
"6357",5,1,1,3,2,2
"6358",1,3,4,2,6,6
"6359",-4,2,-2,2,-4,-3
"6360",-3,5,3,1,12,12
"6361",-5,-3,-3,1,4,4
"6362",4,-5,3,2,-5,-5
"6363",-4,4,2,1,4,4
"6364",1,-1,4,1,-3,-3
"6365",-2,2,1,1,0,0
"6367",4,3,-3,3,-1,-1
"6368",-2,-2,-1,3,0,0
"6369",-4,-4,-2,2,2,2
"6370",3,5,3,2,9,8
"6371",5,4,2,3,4,4
"6372",-1,2,1,2,0,0
"6373",3,-3,1,3,0,0
"6374",-4,3,-1,3,-2,-2
"6375",-4,3,3,2,2,2
"6376",2,4,0,1,2,2
"6377",-2,1,2,2,0,0
"6378",5,1,0,2,2,2
"6379",5,3,-1,1,2,2
"6380",2,-3,3,3,-2,-2
"6381",-1,4,4,2,7,7
"6382",-2,-4,0,1,-2,-2
"6383",3,-4,4,3,-4,-4
"6384",1,0,-2,1,1,1
"6385",3,2,1,3,1,1
"6386",-1,-1,4,3,-1,-1
"6387",0,4,1,2,2,2
"6389",-4,5,-3,1,-19,-19
"6390",4,-3,2,1,-2,-2
"6391",-3,4,-3,3,-5,-5
"6392",-1,0,3,3,0,0
"6393",-2,0,0,1,-2,-2
"6395",-2,-5,0,3,0,0
"6396",1,3,1,3,1,1
"6397",-5,-2,1,3,-2,-2
"6398",4,-3,2,3,0,0
"6399",-5,-5,1,1,-10,-9
"6400",1,-3,-2,2,3,3
"6401",-2,1,2,1,0,0
"6402",-4,-5,1,1,-9,-9
"6403",5,1,1,3,2,2
"6404",2,-4,3,3,-3,-3
"6405",3,-4,-1,2,3,3
"6406",0,4,-2,2,-4,-4
"6407",0,-4,3,3,-4,-4
"6408",-5,2,-3,1,-11,-11
"6409",-2,-5,-3,3,4,4
"6411",-2,-5,3,1,-17,-17
"6414",0,-4,-2,1,8,8
"6415",4,0,2,2,2,2
"6416",2,-3,3,3,-2,-2
"6417",4,5,-1,3,0,0
"6418",0,-2,0,1,0,0
"6419",-1,5,2,1,9,8
"6420",-3,-1,4,1,-7,-6
"6421",5,-3,0,1,5,5
"6422",3,-2,4,3,-1,-1
"6423",3,4,2,3,3,3
"6424",-4,0,-2,2,-2,-1
"6425",5,2,3,2,5,5
"6426",5,4,-3,3,-2,-2
"6427",-5,-2,-3,1,1,1
"6428",2,1,2,3,1,1
"6429",-5,-5,1,2,-5,-5
"6430",1,5,2,1,11,11
"6431",1,3,3,1,10,10
"6432",2,0,4,3,0,0
"6433",0,-4,2,3,-2,-2
"6434",-2,-4,2,3,-3,-3
"6435",-5,0,-1,3,-1,-1
"6436",1,4,-2,2,-3,-3
"6437",2,2,4,3,3,3
"6438",5,-4,3,2,-3,-3
"6439",1,0,3,3,0,0
"6440",2,5,-1,3,-1,-1
"6441",-5,2,4,3,1,1
"6442",5,0,4,1,5,4
"6443",-2,2,3,2,2,2
"6444",2,-3,2,1,-4,-4
"6445",5,3,-2,3,0,0
"6446",-5,1,2,2,-1,-1
"6447",-2,3,0,2,-1,-1
"6448",0,-1,1,2,0,0
"6449",1,3,-3,1,-8,-8
"6450",0,1,3,1,3,3
"6451",-2,1,0,3,0,0
"6452",-5,4,2,1,3,3
"6453",3,1,-3,2,0,0
"6454",-3,-1,-2,1,-1,0
"6455",1,1,4,2,2,2
"6456",4,-4,4,3,-4,-4
"6457",-5,3,-2,3,-3,-3
"6458",4,-1,1,3,1,0
"6459",2,-1,0,3,0,0
"6460",-4,5,0,2,-2,-2
"6462",4,3,3,3,4,4
"6463",-2,5,-1,2,-3,-3
"6464",-2,-4,-3,1,10,10
"6465",-5,4,3,2,3,3
"6466",4,-1,4,1,0,0
"6467",3,5,-1,1,-2,-2
"6468",2,2,-3,1,-4,-3
"6469",2,5,1,1,7,7
"6470",1,4,-1,3,-1,-1
"6471",3,4,-3,1,-9,-9
"6472",-3,2,3,1,3,3
"6473",-3,-3,0,1,-3,-2
"6474",2,-4,-3,3,4,4
"6475",4,4,4,2,10,10
"6476",-3,3,-2,2,-4,-4
"6477",1,2,1,1,3,3
"6478",0,0,-2,3,0,0
"6479",-3,5,4,2,8,8
"6480",-1,1,-3,2,-2,-2
"6481",2,-4,3,3,-3,-3
"6482",-5,-1,2,3,-2,-2
"6483",-1,-3,0,2,0,0
"6484",-2,4,-2,2,-5,-5
"6485",0,-1,2,1,-2,-2
"6486",-1,-5,4,3,-7,-7
"6487",-1,-4,3,2,-6,-6
"6488",1,1,-3,2,-1,-1
"6489",0,-3,-1,3,1,1
"6490",-2,4,4,1,14,14
"6491",-4,3,0,2,-2,-1
"6492",-4,0,-2,3,-1,-1
"6493",4,1,3,1,7,7
"6495",-5,3,-1,1,-8,-7
"6496",-5,-5,-2,2,2,2
"6498",-3,1,0,1,-3,-3
"6499",-4,-2,-2,3,0,0
"6500",-3,-4,1,3,-2,-2
"6501",-4,1,-3,3,-2,-2
"6502",0,0,-3,3,0,0
"6503",5,-1,1,2,2,1
"6505",3,1,4,2,3,3
"6506",5,-5,4,2,-7,-8
"6507",0,-1,-3,3,1,1
"6508",-1,5,1,3,1,1
"6509",-1,1,-2,1,-3,-3
"6510",-3,4,-1,2,-3,-3
"6512",1,4,0,3,0,0
"6513",5,-2,2,1,1,0
"6514",-2,-2,-2,2,1,1
"6515",-4,3,2,2,1,1
"6516",3,0,-3,2,1,1
"6517",1,2,-2,1,-3,-3
"6518",5,-4,0,3,1,1
"6519",5,-1,-3,2,4,4
"6520",3,-5,4,3,-5,-5
"6521",3,-2,-3,2,4,4
"6522",-3,-2,4,1,-11,-10
"6523",-3,4,3,2,4,4
"6524",1,-5,4,2,-9,-9
"6525",-5,3,4,3,2,2
"6526",-2,2,-2,3,-2,-2
"6527",0,5,-1,3,-1,-1
"6528",-2,4,2,1,6,6
"6529",5,2,-1,3,1,0
"6530",2,-4,-3,3,4,4
"6531",-2,0,3,2,-1,-1
"6532",1,3,2,2,3,3
"6533",5,-3,2,1,-1,-1
"6534",5,-2,4,3,-1,-1
"6535",2,0,2,3,0,0
"6536",5,1,-2,2,1,1
"6537",1,1,-2,1,-1,-1
"6538",-5,3,4,1,7,7
"6539",-1,1,1,3,0,0
"6540",-3,5,2,3,2,2
"6541",-1,-1,2,2,-1,-1
"6542",1,5,-1,2,-2,-2
"6543",2,1,2,2,2,2
"6544",-5,-1,-3,1,-2,-2
"6546",4,-3,2,2,-1,-1
"6547",309,3,0,2,-2,1
"6548",-1,-4,2,3,-3,-3
"6549",-3,-3,3,1,-12,-11
"6550",5,-3,3,2,-2,-2
"6551",1,-4,3,1,-11,-10
"6552",0,5,4,1,20,19
"6553",-5,3,3,1,4,4
"6554",-2,-4,-2,1,6,6
"6555",3,1,-2,2,0,0
"6556",5,1,-2,1,3,2
"6557",-5,3,0,2,-2,-2
"6558",3,5,4,2,11,11
"6559",-2,-4,-2,1,6,6
"6560",5,0,4,1,5,4
"6561",-1,5,2,3,3,2
"6562",-1,-4,1,2,-2,-2
"6563",5,-1,0,3,1,1
"6564",5,-5,4,3,-5,-5
"6565",5,1,4,3,3,3
"6566",0,0,0,1,0,0
"6567",-2,-5,3,1,-17,-17
"6569",1,0,2,2,0,0
"6570",4,2,3,2,5,4
"6571",-2,-2,3,3,-2,-2
"6572",1,-1,-1,1,2,2
"6573",1,-5,0,2,0,0
"6574",-3,4,1,2,0,0
"6575",0,5,-3,2,-7,-7
"6576",1,2,-1,3,0,0
"6577",-1,2,2,2,1,1
"6578",4,0,4,3,1,1
"6579",-4,1,1,1,-3,-3
"6580",3,-2,-1,2,2,2
"6581",-3,4,-2,3,-3,-3
"6582",-5,0,3,2,-2,-2
"6583",0,1,0,3,0,0
"6584",4,-2,-1,3,2,2
"6585",4,4,3,1,16,16
"6586",-2,-4,1,3,-2,-2
"6587",5,5,1,2,5,4
"6588",-1,1,3,2,1,1
"6589",3,2,0,2,1,1
"6590",4,3,-2,3,0,0
"6591",3,-2,2,2,0,0
"6592",-2,-5,-3,1,13,13
"6593",-4,-5,-2,1,6,6
"6594",1,5,2,2,5,5
"6595",0,-4,2,2,-4,-4
"6596",-2,-5,-1,1,3,2
"6597",5,-3,-2,2,5,5
"6598",5,2,3,2,5,5
"6599",-1,-3,-2,3,1,1
"6600",-2,-4,4,3,-6,-5
"6601",1,-4,-3,1,13,13
"6602",0,3,4,2,6,6
"6603",-5,-2,4,2,-6,-6
"6604",5,-5,1,3,0,0
"6605",-4,-4,4,1,-20,-20
"6606",2,3,-1,2,0,0
"6607",-3,4,0,3,-1,-1
"6608",-4,-5,2,2,-7,-7
"6609",0,1,3,1,3,3
"6610",5,0,4,2,2,2
"6611",-2,1,0,2,-1,0
"6612",2,0,-1,2,1,1
"6613",2,2,3,2,4,3
"6614",2,-5,4,3,-6,-6
"6615",0,3,4,3,4,4
"6616",-3,-5,4,2,-11,-11
"6617",2,-1,1,3,0,0
"6618",3,-3,-2,3,3,3
"6619",2,-1,4,2,-1,0
"6620",2,-4,-1,3,2,2
"6621",4,3,4,2,8,8
"6622",-3,3,0,2,-1,-1
"6623",-5,-5,0,1,-5,-4
"6624",0,4,-2,1,-8,-8
"6625",-5,-5,1,2,-5,-5
"6626",-4,-1,3,1,-7,-7
"6627",1,4,0,1,1,1
"6628",-3,4,-3,2,-7,-7
"6629",-1,-5,3,2,-8,-8
"6630",-4,-2,-3,1,2,2
"6631",1,-2,2,3,-1,-1
"6632",4,-4,0,3,1,1
"6633",2,-5,2,1,-8,-8
"6634",-5,5,2,1,5,5
"6635",-5,5,-2,2,-7,-7
"6636",2,4,-3,3,-3,-3
"6637",-1,-1,2,1,-3,-2
"6638",2,-5,4,3,-6,-6
"6639",-5,-5,-2,1,5,6
"6640",4,-3,-1,3,2,2
"6641",0,5,3,3,5,5
"6642",-3,-3,-1,1,0,0
"6643",4,-4,-1,1,8,8
"6644",-1,0,1,3,0,0
"6645",1,-3,-3,3,3,3
"6646",0,4,-1,3,-1,-1
"6647",-3,3,1,1,0,0
"6648",4,-2,0,1,4,3
"6649",1,-5,-1,1,6,6
"6650",-5,-5,3,2,-10,-9
"6651",2,-1,0,3,0,0
"6652",3,5,2,3,4,4
"6653",3,5,-1,3,0,0
"6654",-3,-4,-2,1,5,5
"6655",1,-4,3,2,-5,-5
"6656",-2,5,-3,2,-8,-8
"6657",-1,-3,4,2,-6,-6
"6658",0,-4,1,2,-2,-2
"6659",-5,1,-1,2,-3,-2
"6660",3,4,3,1,15,15
"6661",-4,-4,4,3,-6,-6
"6662",-4,-2,1,1,-6,-6
"6663",-2,-3,0,1,-2,-2
"6664",-4,-5,-2,3,2,1
"6665",2,5,1,1,7,7
"6666",0,1,-1,3,0,0
"6667",-3,2,1,3,0,0
"6668",3,-2,1,1,1,1
"6669",3,-3,4,3,-3,-3
"6670",-4,0,1,3,-1,-1
"6671",-4,2,-3,3,-3,-3
"6672",5,1,-3,1,2,2
"6673",4,3,4,2,8,8
"6674",1,0,2,3,0,0
"6675",3,-5,-2,1,13,13
"6676",5,4,-2,3,-1,-1
"6677",4,-5,2,3,-2,-2
"6678",-5,5,-3,2,-10,-10
"6679",4,0,3,3,1,1
"6680",0,3,3,3,3,3
"6681",3,-3,4,3,-3,-3
"6682",2,-3,4,1,-10,-10
"6683",1,-4,3,2,-5,-5
"6684",-3,-2,-1,3,0,0
"6685",-4,-1,2,2,-3,-3
"6686",-1,1,1,2,0,0
"6687",3,-1,2,3,0,0
"6688",-5,2,0,2,-2,-2
"6689",-2,-3,1,1,-5,-5
"6690",3,2,4,3,3,3
"6691",-1,3,-3,2,-5,-5
"6692",1,0,-1,1,1,0
"6693",-4,-4,0,3,-1,-1
"6694",-4,-1,-1,3,-1,-1
"6695",-2,-2,-1,3,0,0
"6696",0,-4,-2,2,4,4
"6697",-2,-4,1,1,-6,-6
"6698",-3,0,1,1,-3,-3
"6699",1,-3,-2,3,2,2
"6700",1,-4,1,3,-1,0
"6701",1,-4,-1,2,2,2
"6702",-3,4,-3,3,-5,-5
"6703",0,-3,4,2,-6,-5
"6704",-3,2,-3,1,-9,-10
"6705",-4,-1,-3,3,0,0
"6706",-5,4,4,1,11,11
"6707",-4,5,4,3,5,5
"6708",5,5,4,1,25,25
"6709",-2,3,0,3,0,0
"6710",4,3,4,1,16,16
"6711",-2,-3,-3,2,3,3
"6712",1,3,-1,1,-2,-1
"6713",-2,1,4,1,2,2
"6714",-2,4,1,1,2,1
"6715",-5,-1,2,3,-2,-2
"6716",5,5,-2,1,-5,-5
"6717",-2,-4,1,3,-2,-2
"6718",-1,4,-3,2,-6,-6
"6719",2,-1,0,2,1,1
"6720",3,-3,1,3,0,0
"6721",5,5,-1,3,0,0
"6722",3,-1,-2,1,5,5
"6723",5,3,-3,2,-2,-2
"6724",0,3,3,1,9,9
"6725",-5,-2,4,1,-13,-12
"6726",1,0,3,1,1,1
"6727",-5,-3,4,3,-5,-5
"6728",-4,3,1,3,0,0
"6729",0,-4,1,3,-1,-1
"6730",-1,3,1,1,2,1
"6731",2,-3,1,1,-1,0
"6732",4,-3,-2,3,3,3
"6733",3,4,2,2,5,5
"6734",1,1,-3,1,-2,-1
"6735",-2,3,-3,2,-5,-5
"6736",-1,-3,3,1,-10,-10
"6737",5,-2,0,2,2,2
"6738",1,-3,2,1,-5,-5
"6739",-2,0,-2,1,-2,-2
"6740",1,-1,2,2,0,0
"6741",-2,3,3,2,3,3
"6742",-5,-3,0,3,-1,-1
"6743",2,-2,3,3,-1,-1
"6745",2,-2,2,3,0,0
"6746",3,4,-3,2,-4,-4
"6747",1,-2,4,1,-7,-7
"6748",-1,4,-3,2,-6,-6
"6749",-5,2,-3,1,-11,-11
"6750",3,2,-1,2,0,0
"6751",-3,-3,-1,2,0,0
"6752",-5,2,-1,2,-3,-3
"6753",-3,-5,0,1,-3,-3
"6754",1,-4,2,1,-7,-7
"6755",3,0,0,1,3,2
"6756",0,4,3,2,6,6
"6757",-2,4,1,2,1,0
"6758",1,4,4,2,8,8
"6759",-3,5,2,2,3,3
"6760",5,3,3,3,4,4
"6761",1,-5,0,1,1,1
"6762",-1,4,1,2,1,1
"6763",0,0,-3,1,0,0
"6764",4,-5,-1,3,3,3
"6765",5,-3,-2,2,5,5
"6766",2,0,1,2,1,1
"6767",-3,-3,0,3,-1,-1
"6768",5,-1,4,2,0,0
"6769",0,4,2,2,4,4
"6770",5,5,-3,3,-3,-3
"6771",1,1,4,3,1,1
"6772",2,-2,-1,3,1,1
"6773",5,1,1,2,3,3
"6774",2,4,-3,3,-3,-3
"6775",-5,-2,-1,3,-1,0
"6776",-1,-3,1,3,-1,-1
"6777",1,5,1,3,2,2
"6778",-1,-1,-2,3,0,0
"6779",-3,5,2,1,7,7
"6780",-1,-3,1,1,-4,-4
"6781",2,-2,-2,1,6,6
"6782",-1,3,0,3,0,0
"6783",2,-2,-3,2,4,4
"6784",1,1,3,1,4,4
"6785",-4,1,3,2,0,0
"6786",4,-3,3,2,-2,-2
"6787",-4,2,-1,3,-2,-2
"6788",-3,4,3,1,9,9
"6789",-4,4,-2,1,-12,-12
"6790",-5,0,-3,1,-5,-5
"6791",5,0,-1,2,2,2
"6792",3,-1,-2,1,5,5
"6793",4,-2,-2,3,2,2
"6794",-4,-3,4,2,-8,-8
"6795",-2,2,3,1,4,4
"6796",5,1,1,3,2,2
"6797",-2,-4,1,2,-3,-2
"6798",-5,-2,4,1,-13,-12
"6799",-2,-5,4,1,-22,-22
"6800",-4,-2,0,2,-2,-2
"6801",4,-3,1,3,0,0
"6802",1,0,0,1,1,0
"6803",-1,1,3,1,2,2
"6804",5,3,-1,3,0,0
